__time,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-11T14:41:00+00:00,21.89,30.5666666666667,429.0,829.0,0.00496850454649975,1.0
2015-02-11T14:42:00+00:00,21.89,30.5,429.0,829.25,0.00495758174288195,1.0
2015-02-11T14:43:00+00:00,21.89,30.575,429.0,850.5,0.00496986992371244,1.0
2015-02-11T14:44:00+00:00,21.89,30.6,429.0,844.0,0.00497396609103204,1.0
2015-02-11T14:45:00+00:00,21.89,30.55,429.0,840.25,0.00496577380991492,1.0
2015-02-11T14:46:00+00:00,21.865,30.55,429.0,823.75,0.00495813961475943,1.0
2015-02-11T14:47:00+00:00,21.89,30.6,429.0,824.0,0.00497396609103204,1.0
2015-02-11T14:48:00+00:00,21.89,30.34,429.0,813.0,0.00493136856692414,1.0
2015-02-11T14:49:00+00:00,21.89,30.3566666666667,429.0,802.0,0.00493409900381388,1.0
2015-02-11T14:50:00+00:00,21.865,30.3925,429.0,810.75,0.00493237531114486,1.0
2015-02-11T14:51:00+00:00,21.89,30.3566666666667,429.0,805.333333333333,0.00493409900381388,1.0
2015-02-11T14:52:00+00:00,21.89,30.315,429.0,796.5,0.00492727295618295,1.0
2015-02-11T14:53:00+00:00,21.89,30.2,429.0,795.0,0.00490843383598124,1.0
2015-02-11T14:54:00+00:00,21.89,30.34,429.0,793.5,0.00493136856692414,1.0
2015-02-11T14:55:00+00:00,21.89,30.295,429.0,790.5,0.0049239965061181,1.0
2015-02-11T14:56:00+00:00,21.89,30.29,429.0,786.5,0.00492317739895294,1.0
2015-02-11T14:57:00+00:00,21.89,30.39,429.0,794.333333333333,0.00493955994894424,1.0
2015-02-11T14:58:00+00:00,21.89,30.365,429.0,795.5,0.00493546423117755,1.0
2015-02-11T14:59:00+00:00,21.89,30.4266666666667,414.0,792.666666666667,0.00494556709847047,1.0
2015-02-11T15:00:00+00:00,21.89,30.73,424.0,798.0,0.00499526702391059,1.0
2015-02-11T15:01:00+00:00,21.89,30.4175,429.0,795.5,0.00494406530029668,1.0
2015-02-11T15:02:00+00:00,21.89,30.39,429.0,797.75,0.00493955994894424,1.0
2015-02-11T15:03:00+00:00,21.89,30.39,429.0,798.0,0.00493955994894424,1.0
2015-02-11T15:04:00+00:00,21.89,30.445,429.0,802.0,0.00494857071640284,1.0
2015-02-11T15:05:00+00:00,21.89,30.3566666666667,421.5,797.5,0.00493409900381388,1.0
2015-02-11T15:06:00+00:00,21.89,30.3233333333333,429.0,791.5,0.00492863815381761,1.0
2015-02-11T15:07:00+00:00,21.89,30.32,418.75,788.25,0.00492809207405026,1.0
2015-02-11T15:08:00+00:00,21.89,30.39,429.0,792.25,0.00493955994894424,1.0
2015-02-11T15:09:00+00:00,21.89,30.39,429.0,795.5,0.00493955994894424,1.0
2015-02-11T15:10:00+00:00,21.89,30.365,429.0,793.5,0.00493546423117755,1.0
2015-02-11T15:11:00+00:00,21.89,30.23,429.0,789.333333333333,0.00491334827992024,1.0
2015-02-11T15:12:00+00:00,21.89,30.2,429.0,786.0,0.00490843383598124,1.0
2015-02-11T15:13:00+00:00,21.89,30.0225,429.0,771.75,0.0048793582858461,1.0
2015-02-11T15:14:00+00:00,21.89,29.96,429.0,760.0,0.0048691210580864,1.0
2015-02-11T15:15:00+00:00,21.89,29.9175,429.0,756.0,0.00486215993419255,1.0
2015-02-11T15:16:00+00:00,21.89,30.1,429.0,754.0,0.00489205291264047,1.0
2015-02-11T15:17:00+00:00,21.89,30.15,416.5,759.0,0.00490024326730235,1.0
2015-02-11T15:18:00+00:00,21.89,30.1333333333333,421.666666666667,756.666666666667,0.00489751312530247,1.0
2015-02-11T15:19:00+00:00,21.89,30.47,438.0,764.25,0.00495266660541906,1.0
2015-02-11T15:20:00+00:00,21.89,30.1666666666667,441.0,768.0,0.00490297343308189,1.0
2015-02-11T15:21:00+00:00,21.89,30.075,438.0,770.25,0.0048879578155633,1.0
2015-02-11T15:22:00+00:00,21.89,30.125,438.0,766.25,0.00489614806321981,1.0
2015-02-11T15:23:00+00:00,21.89,30.175,438.0,767.75,0.00490433852488914,1.0
2015-02-11T15:24:00+00:00,21.89,30.295,438.0,777.0,0.0049239965061181,1.0
2015-02-11T15:25:00+00:00,21.89,30.2,441.0,775.333333333333,0.00490843383598124,1.0
2015-02-11T15:26:00+00:00,21.89,30.2,436.333333333333,768.0,0.00490843383598124,1.0
2015-02-11T15:27:00+00:00,21.865,30.15,438.0,766.75,0.00489271060254199,1.0
2015-02-11T15:28:00+00:00,21.89,30.075,438.0,772.5,0.0048879578155633,1.0
2015-02-11T15:29:00+00:00,21.89,30.0725,435.5,774.75,0.00488754830879816,1.0
2015-02-11T15:30:00+00:00,21.89,30.03,435.0,766.333333333333,0.00488058677564648,1.0
2015-02-11T15:31:00+00:00,21.89,29.9175,434.5,752.0,0.00486215993419255,1.0
2015-02-11T15:32:00+00:00,21.89,30.1,430.5,754.0,0.00489205291264047,1.0
2015-02-11T15:33:00+00:00,21.89,30.1,441.0,755.0,0.00489205291264047,1.0
2015-02-11T15:34:00+00:00,21.89,30.075,431.0,763.25,0.0048879578155633,1.0
2015-02-11T15:35:00+00:00,21.89,30.1975,425.0,769.5,0.00490802430246426,1.0
2015-02-11T15:36:00+00:00,21.89,30.23,419.0,769.333333333333,0.00491334827992024,1.0
2015-02-11T15:37:00+00:00,21.9175,30.5475,395.25,772.25,0.00497377310467557,1.0
2015-02-11T15:38:00+00:00,21.9633333333333,30.7933333333333,426.666666666667,784.666666666667,0.00502828021278913,1.0
2015-02-11T15:39:00+00:00,21.9725,30.2,424.75,784.25,0.00493340633293594,1.0
2015-02-11T15:40:00+00:00,22.0,30.175,423.5,794.25,0.00493763206073067,1.0
2015-02-11T15:41:00+00:00,21.945,30.245,423.5,791.0,0.00493246660701159,1.0
2015-02-11T15:42:00+00:00,21.9266666666667,30.29,426.666666666667,791.333333333333,0.00493429603105484,1.0
2015-02-11T15:43:00+00:00,21.9725,30.175,428.25,793.25,0.0049292900224207,1.0
2015-02-11T15:44:00+00:00,21.89,30.245,433.0,787.5,0.00491580553078374,1.0
2015-02-11T15:45:00+00:00,21.9266666666667,30.3566666666667,433.0,789.0,0.00494524249611813,1.0
2015-02-11T15:46:00+00:00,21.945,30.1725,428.25,782.75,0.00492054950402857,1.0
2015-02-11T15:47:00+00:00,21.9175,30.34,428.25,783.5,0.00493971944451338,1.0
2015-02-11T15:48:00+00:00,21.9266666666667,30.29,426.666666666667,791.0,0.00493429603105484,1.0
2015-02-11T15:49:00+00:00,21.9175,30.2925,428.25,786.0,0.00493192454865155,1.0
2015-02-11T15:50:00+00:00,21.9175,30.27,433.0,786.5,0.00492823229721187,1.0
2015-02-11T15:51:00+00:00,21.9266666666667,30.1966666666667,433.0,786.333333333333,0.00491897162213154,1.0
2015-02-11T15:52:00+00:00,21.89,30.34,428.25,786.333333333333,0.00493136856692414,1.0
2015-02-11T15:53:00+00:00,21.945,30.34,433.0,787.666666666667,0.00494808280707249,1.0
2015-02-11T15:54:00+00:00,21.945,30.39,433.0,786.5,0.00495630217221916,1.0
2015-02-11T15:55:00+00:00,21.89,30.365,433.0,791.75,0.00493546423117755,1.0
2015-02-11T15:56:00+00:00,21.89,30.39,433.0,788.0,0.00493955994894424,1.0
2015-02-11T15:57:00+00:00,21.9175,30.4725,433.0,797.75,0.00496146412590179,1.0
2015-02-11T15:58:00+00:00,21.9175,30.39,433.0,801.75,0.00494792480746019,1.0
2015-02-11T15:59:00+00:00,21.945,30.5,433.0,803.5,0.0049743855341721,1.0
2015-02-11T16:00:00+00:00,21.89,30.4725,433.0,811.0,0.00495307619726414,1.0
2015-02-11T16:01:00+00:00,21.89,30.4266666666667,433.0,803.666666666667,0.00494556709847047,1.0
2015-02-11T16:02:00+00:00,21.9725,30.5,433.0,801.5,0.00498280627566165,1.0
2015-02-11T16:03:00+00:00,21.945,30.5,433.0,804.0,0.0049743855341721,1.0
2015-02-11T16:04:00+00:00,21.9725,30.4175,433.0,807.0,0.0049692205153566,1.0
2015-02-11T16:05:00+00:00,21.945,30.3675,433.0,801.75,0.00495260343123349,1.0
2015-02-11T16:06:00+00:00,21.9725,30.4725,433.0,796.25,0.00497827762347398,1.0
2015-02-11T16:07:00+00:00,21.9266666666667,30.5333333333333,433.0,807.0,0.00497425247731314,1.0
2015-02-11T16:08:00+00:00,21.9725,30.55,433.0,823.75,0.00499104035633918,1.0
2015-02-11T16:09:00+00:00,21.89,30.4633333333333,433.0,818.0,0.00495157436311527,1.0
2015-02-11T16:10:00+00:00,21.956,30.458,433.0,807.5,0.00497084293173824,1.0
2015-02-11T16:11:00+00:00,21.9175,30.5,433.0,814.0,0.00496597736200092,1.0
2015-02-11T16:12:00+00:00,21.9633333333333,30.39,433.0,804.25,0.00496189403797198,1.0
2015-02-11T16:13:00+00:00,21.945,30.445,433.0,805.0,0.00496534372280247,1.0
2015-02-11T16:14:00+00:00,21.945,30.3975,433.0,805.75,0.00495753509557926,1.0
2015-02-11T16:15:00+00:00,21.945,30.3425,433.0,799.25,0.00494849377021143,1.0
2015-02-11T16:16:00+00:00,22.0,30.445,433.0,797.0,0.00498216691274296,1.0
2015-02-11T16:17:00+00:00,21.9725,30.4175,433.0,798.25,0.0049692205153566,1.0
2015-02-11T16:18:00+00:00,22.0,30.2,433.0,784.5,0.00494175539235679,1.0
2015-02-11T16:19:00+00:00,21.9266666666667,30.3266666666667,423.666666666667,780.666666666667,0.00494031653953569,1.0
2015-02-11T16:20:00+00:00,21.9725,30.365,433.0,782.75,0.00496057533806915,1.0
2015-02-11T16:21:00+00:00,21.89,30.39,426.0,787.0,0.00493955994894424,1.0
2015-02-11T16:22:00+00:00,21.89,30.245,426.0,790.5,0.00491580553078374,1.0
2015-02-11T16:23:00+00:00,21.89,30.3175,429.5,782.25,0.00492768251484905,1.0
2015-02-11T16:24:00+00:00,21.89,30.1966666666667,423.666666666667,778.0,0.00490788779141084,1.0
2015-02-11T16:25:00+00:00,21.89,30.2475,422.5,778.0,0.00491621507446711,1.0
2015-02-11T16:26:00+00:00,21.89,30.1333333333333,428.333333333333,773.333333333333,0.00489751312530247,1.0
2015-02-11T16:27:00+00:00,21.89,30.175,419.0,766.25,0.00490433852488914,1.0
2015-02-11T16:28:00+00:00,21.89,30.125,419.0,756.25,0.00489614806321981,1.0
2015-02-11T16:29:00+00:00,21.89,30.175,419.0,751.333333333333,0.00490433852488914,1.0
2015-02-11T16:30:00+00:00,21.89,30.0333333333333,419.0,746.5,0.00488113277265885,1.0
2015-02-11T16:31:00+00:00,21.89,29.8675,419.0,740.5,0.00485397057459965,1.0
2015-02-11T16:32:00+00:00,21.84,29.84,419.0,735.0,0.00483456861993528,1.0
2015-02-11T16:33:00+00:00,21.89,29.89,419.0,719.0,0.00485765575993721,1.0
2015-02-11T16:34:00+00:00,21.815,29.84,419.0,718.0,0.00482713483512968,1.0
2015-02-11T16:35:00+00:00,21.8233333333333,29.8566666666667,419.0,716.0,0.00483233010252681,1.0
2015-02-11T16:36:00+00:00,21.84,29.84,419.0,712.25,0.00483456861993528,1.0
2015-02-11T16:37:00+00:00,21.815,29.815,419.0,708.5,0.0048230592947544,1.0
2015-02-11T16:38:00+00:00,21.84,29.795,419.0,702.0,0.00482722130108145,1.0
2015-02-11T16:39:00+00:00,21.8233333333333,29.8233333333333,419.0,702.0,0.00482689320364354,1.0
2015-02-11T16:40:00+00:00,21.815,29.7475,419.0,695.75,0.00481205560045731,1.0
2015-02-11T16:41:00+00:00,21.79,29.73,419.0,686.666666666667,0.00480180695172817,1.0
2015-02-11T16:42:00+00:00,21.815,29.55,419.0,679.75,0.00477986182481734,1.0
2015-02-11T16:43:00+00:00,21.79,29.5,419.0,674.0,0.00476437421834314,1.0
2015-02-11T16:44:00+00:00,21.79,29.3675,419.0,669.25,0.00474281173856628,1.0
2015-02-11T16:45:00+00:00,21.79,29.745,419.0,667.5,0.00480424837225991,1.0
2015-02-11T16:46:00+00:00,21.815,29.6725,419.0,679.0,0.00479982972655858,1.0
2015-02-11T16:47:00+00:00,21.79,29.6,419.0,678.0,0.00478064877043622,1.0
2015-02-11T16:48:00+00:00,21.84,29.55,419.0,674.0,0.0047872222532215,1.0
2015-02-11T16:49:00+00:00,21.79,29.4725,419.0,666.5,0.00475989886468141,1.0
2015-02-11T16:50:00+00:00,21.79,29.34,419.0,665.666666666667,0.00473833669282797,1.0
2015-02-11T16:51:00+00:00,21.89,29.29,419.0,648.666666666667,0.00475939897688161,1.0
2015-02-11T16:52:00+00:00,21.84,29.315,419.0,643.25,0.00474886061580987,1.0
2015-02-11T16:53:00+00:00,21.89,29.29,419.0,635.0,0.00475939897688161,1.0
2015-02-11T16:54:00+00:00,21.865,29.29,419.0,636.25,0.00475208445945421,1.0
2015-02-11T16:55:00+00:00,21.89,29.34,419.0,636.25,0.00476758586563602,1.0
2015-02-11T16:56:00+00:00,21.89,29.29,419.0,639.0,0.00475939897688161,1.0
2015-02-11T16:57:00+00:00,21.8566666666667,29.4333333333333,419.0,640.333333333333,0.00477306969846789,1.0
2015-02-11T16:58:00+00:00,21.89,29.2675,419.0,639.75,0.00475571494671863,1.0
2015-02-11T16:59:00+00:00,21.89,29.245,419.0,638.5,0.00475203095986413,1.0
2015-02-11T17:00:00+00:00,21.89,29.42,415.5,643.5,0.00478068533251944,1.0
2015-02-11T17:01:00+00:00,21.89,29.7725,415.0,648.0,0.00483841138085258,1.0
2015-02-11T17:02:00+00:00,21.89,29.7475,419.0,656.75,0.00483431698455686,1.0
2015-02-11T17:03:00+00:00,21.89,29.4566666666667,419.0,655.666666666667,0.00478668943783764,1.0
2015-02-11T17:04:00+00:00,21.89,29.2675,419.0,646.75,0.00475571494671863,1.0
2015-02-11T17:05:00+00:00,21.89,29.29,419.0,643.0,0.00475939897688161,1.0
2015-02-11T17:06:00+00:00,21.89,29.23,419.0,639.0,0.00474957499268768,1.0
2015-02-11T17:07:00+00:00,21.89,29.2,419.0,633.5,0.00474466311607751,1.0
2015-02-11T17:08:00+00:00,21.865,29.125,419.0,631.0,0.00472511107548626,1.0
2015-02-11T17:09:00+00:00,21.89,29.125,419.0,626.0,0.00473238376137405,1.0
2015-02-11T17:10:00+00:00,21.815,28.9725,419.0,614.75,0.00468574456449438,1.0
2015-02-11T17:11:00+00:00,21.79,28.89,419.0,606.0,0.00466511774934596,1.0
2015-02-11T17:12:00+00:00,21.8233333333333,28.8566666666667,419.0,603.0,0.00466926415276969,1.0
2015-02-11T17:13:00+00:00,21.79,28.79,419.0,600.75,0.00464884919621899,1.0
2015-02-11T17:14:00+00:00,21.79,28.695,419.0,601.0,0.00463339485311415,1.0
2015-02-11T17:15:00+00:00,21.79,28.6333333333333,419.0,601.666666666667,0.00462336349452756,1.0
2015-02-11T17:16:00+00:00,21.79,28.7225,419.0,597.25,0.00463786840035822,1.0
2015-02-11T17:17:00+00:00,21.79,28.6475,419.0,596.5,0.00462566796740816,1.0
2015-02-11T17:18:00+00:00,21.79,28.5333333333333,419.0,596.666666666667,0.00460709710922468,1.0
2015-02-11T17:19:00+00:00,21.79,28.525,419.0,595.25,0.00460574161523633,1.0
2015-02-11T17:20:00+00:00,21.79,28.42,419.0,588.5,0.0045886628934385,1.0
2015-02-11T17:21:00+00:00,21.79,28.55,419.0,585.0,0.00460980811479494,1.0
2015-02-11T17:22:00+00:00,21.7675,28.5,419.0,585.75,0.0045953065419468,1.0
2015-02-11T17:23:00+00:00,21.7,28.445,412.0,584.5,0.00456735110467873,1.0
2015-02-11T17:24:00+00:00,21.7,28.5,279.333333333333,585.0,0.00457624730784069,1.0
2015-02-11T17:25:00+00:00,21.7,28.5666666666667,0.0,582.0,0.00458703092309197,0.0
2015-02-11T17:26:00+00:00,21.7,28.76,0.0,578.0,0.00461830550644963,0.0
2015-02-11T17:27:00+00:00,21.7,28.79,0.0,584.0,0.00462315873885162,0.0
2015-02-11T17:28:00+00:00,21.7,28.79,0.0,586.5,0.00462315873885162,0.0
2015-02-11T17:29:00+00:00,21.7,28.84,0.0,587.5,0.00463124762658534,0.0
2015-02-11T17:30:00+00:00,21.7,28.86,0.0,586.0,0.00463448324015265,0.0
2015-02-11T17:31:00+00:00,21.7,28.86,0.0,592.333333333333,0.00463448324015265,0.0
2015-02-11T17:32:00+00:00,21.7,28.79,0.0,590.0,0.00462315873885162,0.0
2015-02-11T17:33:00+00:00,21.6,28.895,0.0,590.0,0.00461164261320868,0.0
2015-02-11T17:34:00+00:00,21.6333333333333,28.79,0.0,590.5,0.00460420963733684,0.0
2015-02-11T17:35:00+00:00,21.6,28.73,0.0,593.5,0.00458511448684379,0.0
2015-02-11T17:36:00+00:00,21.6,28.79,0.0,595.0,0.00459476081835653,0.0
2015-02-11T17:37:00+00:00,21.6,28.79,0.0,594.666666666667,0.00459476081835653,0.0
2015-02-11T17:38:00+00:00,21.55,28.79,0.0,593.0,0.00458061967899108,0.0
2015-02-11T17:39:00+00:00,21.6,28.79,0.0,582.5,0.00459476081835653,0.0
2015-02-11T17:40:00+00:00,21.6,28.79,0.0,579.5,0.00459476081835653,0.0
2015-02-11T17:41:00+00:00,21.6,28.79,0.0,588.0,0.00459476081835653,0.0
2015-02-11T17:42:00+00:00,21.5,28.84,0.0,596.5,0.00457450602730472,0.0
2015-02-11T17:43:00+00:00,21.5,28.8233333333333,0.0,622.333333333333,0.00457184298425214,0.0
2015-02-11T17:44:00+00:00,21.5,28.79,0.0,606.0,0.00456651696605658,0.0
2015-02-11T17:45:00+00:00,21.5,29.6,0.0,605.0,0.00469596484633747,0.0
2015-02-11T17:46:00+00:00,21.5,28.995,0.0,642.5,0.00459927341192726,0.0
2015-02-11T17:47:00+00:00,21.39,29.015,0.0,604.25,0.00457133321177775,0.0
2015-02-11T17:48:00+00:00,21.39,29.445,0.0,596.0,0.00463958534047274,0.0
2015-02-11T17:49:00+00:00,21.39,29.2,0.0,612.0,0.00460069567733772,0.0
2015-02-11T17:50:00+00:00,21.39,29.1,0.0,720.5,0.00458482373260557,0.0
2015-02-11T17:51:00+00:00,21.3233333333333,29.33,0.0,1760.0,0.00460234373974201,0.0
2015-02-11T17:52:00+00:00,21.29,29.0,0.0,1665.0,0.00454082327365664,0.0
2015-02-11T17:53:00+00:00,21.29,29.03,0.0,1255.66666666667,0.00454555500550858,0.0
2015-02-11T17:54:00+00:00,21.29,29.2,0.0,724.0,0.00457236950270718,0.0
2015-02-11T17:55:00+00:00,21.29,29.1,0.0,619.0,0.00455659599110503,0.0
2015-02-11T17:56:00+00:00,21.29,29.9,0.0,562.5,0.00468280632526691,0.0
2015-02-11T17:57:00+00:00,21.29,29.9266666666667,0.0,582.0,0.00468701421209814,0.0
2015-02-11T17:58:00+00:00,21.29,29.8,0.0,616.0,0.00466702725290859,0.0
2015-02-11T17:59:00+00:00,21.245,29.55,0.0,648.5,0.00461473213121645,0.0
2015-02-11T18:00:00+00:00,21.2,29.5,0.0,673.0,0.00459406856462562,0.0
2015-02-11T18:01:00+00:00,21.2,30.1,0.0,608.0,0.00468821152431995,0.0
2015-02-11T18:02:00+00:00,21.2,29.6,0.0,752.0,0.00460975709363184,0.0
2015-02-11T18:03:00+00:00,21.2,30.45,0.0,621.5,0.00474314131602537,0.0
2015-02-11T18:04:00+00:00,21.2,30.0,0.0,589.333333333333,0.00467251906656465,0.0
2015-02-11T18:05:00+00:00,21.2,29.9,0.0,608.5,0.00465682739467722,0.0
2015-02-11T18:06:00+00:00,21.2,29.945,0.0,620.0,0.00466388854977919,0.0
2015-02-11T18:07:00+00:00,21.2,29.495,0.0,598.5,0.00459328415879708,0.0
2015-02-11T18:08:00+00:00,21.2,29.64,0.0,640.5,0.00461603272520792,0.0
2015-02-11T18:09:00+00:00,21.2,29.9633333333333,0.0,695.0,0.00466676536229439,0.0
2015-02-11T18:10:00+00:00,21.2,29.89,0.0,670.0,0.00465525827070893,0.0
2015-02-11T18:11:00+00:00,21.2,29.79,0.0,619.0,0.00463956746320798,0.0
2015-02-11T18:12:00+00:00,21.2,29.76,0.0,571.666666666667,0.00463486037418044,0.0
2015-02-11T18:13:00+00:00,21.2,29.995,0.0,533.5,0.00467173446430641,0.0
2015-02-11T18:14:00+00:00,21.1666666666667,29.9966666666667,0.0,618.666666666667,0.00466237504730255,0.0
2015-02-11T18:15:00+00:00,21.2,30.2,0.0,516.0,0.00470390476800215,0.0
2015-02-11T18:16:00+00:00,21.15,31.05,0.0,515.0,0.00482238981986243,0.0
2015-02-11T18:17:00+00:00,21.15,29.8,0.0,513.5,0.00462680762837323,0.0
2015-02-11T18:18:00+00:00,21.15,29.645,0.0,520.0,0.00460256394184382,0.0
2015-02-11T18:19:00+00:00,21.1,29.65,0.0,527.5,0.00458912915155477,0.0
2015-02-11T18:20:00+00:00,21.1,29.45,0.0,526.0,0.0045579469742819,0.0
2015-02-11T18:21:00+00:00,21.1,29.6633333333333,0.0,526.333333333333,0.00459120807372759,0.0
2015-02-11T18:22:00+00:00,21.1,29.795,0.0,528.0,0.00461173817093849,0.0
2015-02-11T18:23:00+00:00,21.1,29.89,0.0,524.0,0.00462655186142874,0.0
2015-02-11T18:24:00+00:00,21.1,29.695,0.0,524.5,0.00459614556917648,0.0
2015-02-11T18:25:00+00:00,21.1,29.8966666666667,0.0,521.333333333333,0.00462759144495691,0.0
2015-02-11T18:26:00+00:00,21.1,29.995,0.0,524.0,0.00464292570267342,0.0
2015-02-11T18:27:00+00:00,21.1,29.945,0.0,522.5,0.00463512852869522,0.0
2015-02-11T18:28:00+00:00,21.1,29.79,0.0,526.0,0.00461095852241966,0.0
2015-02-11T18:29:00+00:00,21.05,29.75,0.0,520.0,0.00459049484235374,0.0
2015-02-11T18:30:00+00:00,21.1,30.29,0.0,526.0,0.00468893297910483,0.0
2015-02-11T18:31:00+00:00,21.1,29.39,0.0,530.0,0.00454859292628501,0.0
2015-02-11T18:32:00+00:00,21.1,29.6,0.0,529.0,0.00458133331626704,0.0
2015-02-11T18:33:00+00:00,21.1,29.34,0.0,529.0,0.00454079809963765,0.0
2015-02-11T18:34:00+00:00,21.1,29.745,0.0,527.0,0.00460394177305473,0.0
2015-02-11T18:35:00+00:00,21.1,29.3933333333333,0.0,530.0,0.0045491125882909,0.0
2015-02-11T18:36:00+00:00,21.1,30.05,0.0,526.0,0.00465150281816791,0.0
2015-02-11T18:37:00+00:00,21.075,29.5,0.0,526.0,0.00455868478206748,0.0
2015-02-11T18:38:00+00:00,21.1,29.5,0.0,526.0,0.00456574222763784,0.0
